compassX	compassY	compassZ	time	state
-21.875	-67.3125	-17.0625	1567953800759	none
-22.1875	-69.125	-17.25	1567953800862	none
-21.8125	-68.6875	-18.0625	1567953800965	none
-21.4375	-61.9375	-19.25	1567953801070	none
-21.9375	-68.6875	-17.8125	1567953801174	none
-21.0	-67.125	-16.75	1567953801281	none
-20.375	-67.875	-17.0625	1567953801387	none
-20.4375	-65.8125	-16.875	1567953801493	none
-20.75	-66.875	-16.875	1567953801599	none
-21.375	-65.875	-17.5625	1567953801705	none
-20.875	-66.4375	-17.1875	1567953801812	none
-21.25	-66.3125	-16.875	1567953801918	none
-21.3125	-67.1875	-17.1875	1567953802024	none
-22.3125	-71.4375	-16.5625	1567953802130	none
-22.0625	-82.8125	-16.3125	1567953802237	none
-21.875	-83.125	-15.625	1567953802341	none
-22.625	-83.125	-15.9375	1567953802447	none
-23.1875	-84.5	-15.375	1567953802554	none
-22.125	-84.875	-15.5	1567953802660	none
-22.375	-87.9375	-16.4375	1567953802767	none
-22.25	-84.75	-15.9375	1567953802873	none
-21.8125	-84.125	-15.0625	1567953802980	none
-22.25	-85.4375	-15.375	1567953803085	none
-21.375	-84.25	-15.625	1567953803191	none
-22.1875	-82.9375	-15.1875	1567953803297	none
-21.3125	-81.75	-16.0	1567953803404	none
-22.125	-78.5625	-16.125	1567953803510	none
-21.1875	-78.25	-16.25	1567953803616	none
-20.1875	-78.375	-15.625	1567953803723	none
-21.125	-77.25	-17.5	1567953803829	none
-21.0	-77.0625	-16.9375	1567953803936	none
-21.5625	-73.875	-17.1875	1567953804042	none
-20.8125	-72.875	-17.125	1567953804150	none
-21.125	-72.6875	-17.0	1567953804256	none
-21.125	-69.8125	-18.375	1567953804362	none
-21.0625	-68.375	-18.3125	1567953804469	none
-20.625	-72.125	-16.375	1567953804575	none
-20.25	-69.875	-15.375	1567953804681	none
-19.25	-69.9375	-14.0625	1567953804788	none
-19.8125	-69.375	-14.8125	1567953804895	none
-19.8125	-69.125	-15.75	1567953805001	none
-19.625	-67.375	-15.875	1567953805108	none
-19.5	-67.9375	-16.3125	1567953805214	none
-19.9375	-64.5	-17.0	1567953805319	none
-20.125	-63.0	-16.5625	1567953805426	none
-20.875	-63.5	-16.25	1567953805533	none
-20.6875	-63.1875	-16.5625	1567953805639	none
-20.625	-63.3125	-17.375	1567953805745	none
-20.625	-61.0	-16.8125	1567953805852	none
-20.75	-60.125	-17.5	1567953805958	none
-20.375	-58.1875	-17.75	1567953806064	none
-21.375	-58.25	-17.625	1567953806171	none
-20.6875	-54.5625	-17.5625	1567953806277	none
-20.6875	-50.375	-18.875	1567953806383	none
-20.1875	-48.25	-18.5625	1567953806487	none
-20.3125	-44.375	-19.9375	1567953806592	none
-20.4375	-39.6875	-20.25	1567953806697	none
-20.125	-35.125	-20.875	1567953806803	none
-19.75	-32.5	-21.5625	1567953806909	none
-20.125	-31.6875	-21.6875	1567953807016	none
-20.25	-31.5	-21.125	1567953807122	none
-20.375	-30.9375	-21.375	1567953807228	none
-19.8125	-31.625	-21.375	1567953807334	none
-20.25	-32.25	-21.125	1567953807440	none
-20.375	-32.125	-20.875	1567953807547	none
-19.5	-31.0625	-21.125	1567953807653	none
-19.9375	-31.0625	-21.5625	1567953807759	DEPARTING
-20.25	-30.5	-22.6875	1567953807864	none
-19.5625	-31.1875	-22.25	1567953807970	none
-20.0625	-29.75	-21.5	1567953808076	none
-19.6875	-30.3125	-22.5	1567953808180	none
-19.5	-29.75	-22.9375	1567953808284	none
-20.0625	-29.1875	-22.1875	1567953808388	none
-20.875	-29.5	-21.9375	1567953808493	none
-20.6875	-28.875	-20.9375	1567953808599	none
-21.5	-29.5625	-25.8125	1567953808708	none
-22.0625	-28.75	-26.625	1567953808818	none
-22.625	-29.0625	-27.25	1567953808933	none
-20.875	-28.375	-25.1875	1567953809050	none
-20.6875	-27.0625	-25.875	1567953809165	none
-20.5	-28.25	-26.3125	1567953809281	none
-21.0625	-28.6875	-25.9375	1567953809397	none
-20.3125	-27.625	-26.1875	1567953809513	none
-19.875	-26.4375	-26.5625	1567953809630	none
-19.6875	-26.125	-25.875	1567953809746	none
-18.25	-24.625	-25.375	1567953809862	none
-18.625	-23.625	-24.8125	1567953809978	none
-16.875	-22.3125	-23.0625	1567953810094	none
-15.4375	-22.25	-21.0625	1567953810209	none
-15.3125	-20.875	-18.4375	1567953810325	none
-15.4375	-19.5625	-18.4375	1567953810441	none
-17.3125	-18.0	-26.125	1567953810559	none
-19.1875	-15.8125	-28.25	1567953810675	none
-16.3125	-14.3125	-17.625	1567953810789	none
-19.75	-13.75	-26.625	1567953810905	none
-17.5	-11.875	-17.5	1567953811022	none
-19.6875	-10.5625	-27.75	1567953811138	none
-18.5	-12.25	-19.1875	1567953811255	none
-17.625	-13.3125	-15.125	1567953811372	none
-17.1875	-9.5	-15.75	1567953811489	none
-18.375	-6.375	-16.3125	1567953811605	none
-18.875	-5.1875	-16.8125	1567953811721	none
-19.625	-1.375	-21.3125	1567953811838	none
-18.25	1.9375	-20.25	1567953811955	none
-19.0	5.0625	-15.5625	1567953812069	none
-18.375	11.5625	-19.25	1567953812186	none
-18.0625	13.75	-14.375	1567953812304	none
-17.125	20.3125	-15.125	1567953812419	none
-18.5	25.125	-14.5	1567953812566	none
-18.1875	27.75	-13.3125	1567953812682	none
-19.375	33.875	-14.0625	1567953812797	none
-20.3125	31.625	-13.875	1567953812913	none
-22.0	31.25	-14.5625	1567953813030	none
-23.3125	29.75	-14.75	1567953813147	none
-24.3125	25.875	-16.6875	1567953813262	none
-25.3125	25.375	-17.4375	1567953813379	none
-26.625	21.9375	-19.375	1567953813494	none
-25.6875	18.125	-20.25	1567953813618	none
-24.6875	11.1875	-19.625	1567953813734	none
-24.6875	3.4375	-18.9375	1567953813846	none
-24.875	5.0625	-17.875	1567953813962	none
-25.25	3.125	-18.625	1567953814078	none
-23.125	0.875	-19.625	1567953814195	none
-25.0	-1.125	-18.125	1567953814310	none
-23.9375	-2.5	-18.75	1567953814426	none
-23.0625	3.5	-20.3125	1567953814536	none
-21.625	5.25	-21.8125	1567953814646	none
-22.3125	0.875	-19.75	1567953814755	none
-22.6875	-3.1875	-17.125	1567953814864	none
-23.1875	-5.8125	-15.5	1567953814974	none
-22.4375	-7.9375	-13.8125	1567953815090	none
-21.75	-8.5	-13.9375	1567953815206	none
-21.75	-9.375	-13.4375	1567953815323	none
-24.9375	-12.125	-12.375	1567953815439	none
-27.0	-11.75	-13.375	1567953815555	none
-29.8125	-12.625	-13.0	1567953815670	none
-31.0	-14.3125	-13.625	1567953815786	none
-29.75	-17.4375	-14.5	1567953815902	none
-28.5625	-18.3125	-14.25	1567953816016	none
-26.9375	-16.3125	-15.0	1567953816134	none
-27.8125	-18.0625	-12.9375	1567953816249	none
-26.25	-18.0	-11.9375	1567953816364	none
-25.625	-19.8125	-9.6875	1567953816480	none
-26.4375	-22.4375	-4.625	1567953816595	none
-26.375	-21.75	-0.75	1567953816710	none
-25.6875	-22.75	-0.625	1567953816826	none
-26.1875	-20.3125	-0.75	1567953816943	none
-25.9375	-21.0625	-1.4375	1567953817059	none
-24.5625	-21.875	-1.75	1567953817175	none
-23.9375	-22.5625	-3.1875	1567953817291	none
-22.5	-23.625	1.5	1567953817406	none
-19.125	-22.625	0.0625	1567953817514	none
-20.0	-27.6875	4.3125	1567953817620	none
-18.125	-34.625	4.5625	1567953817726	none
-19.125	-35.25	8.0625	1567953817832	none
-19.5	-30.5625	6.125	1567953817938	none
-17.0625	-21.5625	4.9375	1567953818042	none
-18.3125	-13.0	3.875	1567953818146	none
-18.8125	-7.375	1.3125	1567953818251	none
-21.8125	-4.3125	-1.125	1567953818357	none
-24.6875	-3.125	-2.0	1567953818460	none
-28.375	-4.5	-4.5	1567953818564	none
-30.0625	-6.375	-7.5625	1567953818668	none
-30.0	-7.75	-8.6875	1567953818773	none
-30.5	-10.375	-7.625	1567953818880	none
-31.0	-17.5	-3.625	1567953818984	none
-30.1875	-15.8125	-1.875	1567953819089	none
-28.375	-12.1875	-1.5	1567953819194	none
-27.4375	-8.9375	-1.4375	1567953819299	none
-26.625	-6.5	-3.8125	1567953819404	none
-25.5	-4.5625	-4.875	1567953819510	none
-25.125	-5.4375	-5.4375	1567953819614	none
-24.8125	-4.4375	-8.125	1567953819719	none
-23.375	-5.5625	-9.6875	1567953819828	none
-22.8125	-5.125	-11.375	1567953819933	none
-22.4375	-4.875	-12.625	1567953820038	none
-21.3125	-8.875	-12.5625	1567953820144	none
-21.5	-9.625	-11.875	1567953820248	none
-20.25	-3.5625	-10.4375	1567953820354	none
-21.375	-3.875	-9.625	1567953820460	none
-20.6875	-1.5	-10.4375	1567953820565	none
-21.6875	-2.4375	-9.0625	1567953820669	none
-20.0	-5.0	-10.1875	1567953820775	none
-19.375	-6.5625	-10.3125	1567953820880	none
-19.5625	-8.1875	-9.9375	1567953820984	none
-19.4375	-8.9375	-9.6875	1567953821088	none
-19.25	-10.125	-11.25	1567953821195	none
-18.1875	-11.5625	-12.8125	1567953821299	none
-17.125	-12.0625	-12.5	1567953821409	none
-16.5625	-15.5625	-12.125	1567953821513	none
-15.625	-20.9375	-11.25	1567953821616	none
-16.0625	-25.1875	-11.1875	1567953821720	none
-15.75	-16.875	-12.125	1567953821824	none
-17.0625	-15.6875	-10.1875	1567953821932	none
-17.0	-16.75	-10.3125	1567953822048	none
-16.5625	-16.8125	-9.3125	1567953822164	none
-16.1875	-14.0	-8.875	1567953822271	none
-15.5	-13.4375	-11.5	1567953822387	none
-13.5	-15.3125	-14.0625	1567953822502	none
-13.4375	-13.4375	-15.4375	1567953822607	none
-13.1875	-10.5	-16.25	1567953822712	none
-12.875	-6.0	-16.5	1567953822817	none
-13.0	-8.0625	-16.625	1567953822921	none
-12.8125	-10.6875	-17.5625	1567953823031	none
-13.0625	-16.125	-18.9375	1567953823141	none
-11.5625	-18.625	-16.0625	1567953823257	none
-12.625	-11.75	-12.875	1567953823372	none
-13.0625	-12.1875	-12.75	1567953823483	none
-14.0625	-12.6875	-12.9375	1567953823598	none
-14.75	-13.9375	-15.0625	1567953823715	none
-13.25	-16.0625	-14.625	1567953823825	none
-13.0	-13.8125	-11.625	1567953823935	none
-14.6875	-14.6875	-9.125	1567953824045	none
-16.5625	-17.9375	-6.9375	1567953824154	none
-17.6875	-19.125	-4.25	1567953824270	none
-17.3125	-24.375	-2.375	1567953824376	none
-16.25	-26.8125	-1.6875	1567953824482	none
-17.0625	-26.0625	-0.6875	1567953824598	none
-17.375	-29.875	-0.875	1567953824709	none
-16.0	-31.125	-0.875	1567953824813	none
-16.3125	-29.25	1.125	1567953824920	none
-17.8125	-24.75	1.75	1567953825035	none
-17.4375	-23.375	2.75	1567953825144	none
-18.1875	-23.75	2.0	1567953825253	none
-19.75	-23.8125	1.0	1567953825358	none
-19.3125	-23.1875	0.75	1567953825473	none
-19.375	-22.875	2.875	1567953825589	none
-19.375	-23.4375	5.6875	1567953825706	none
-20.875	-24.5625	9.75	1567953825821	none
-20.875	-24.1875	8.9375	1567953825927	none
-21.5625	-24.0625	8.1875	1567953826032	none
-19.5625	-21.9375	9.0	1567953826143	none
-19.75	-20.875	9.5625	1567953826258	none
-17.8125	-21.5	10.5625	1567953826367	none
-18.625	-21.375	12.4375	1567953826471	none
-18.75	-21.8125	14.9375	1567953826577	none
-20.3125	-24.5625	17.4375	1567953826687	none
-22.625	-27.4375	19.5	1567953826803	none
-21.3125	-28.125	18.5	1567953826919	none
-21.5625	-27.875	16.8125	1567953827034	none
-21.5625	-27.25	17.8125	1567953827150	none
-19.8125	-26.25	20.6875	1567953827264	none
-19.5625	-23.75	21.75	1567953827379	none
-23.3125	-24.8125	21.8125	1567953827496	none
-22.0	-26.3125	22.375	1567953827612	none
-24.875	-25.125	23.4375	1567953827729	none
-25.375	-28.3125	24.6875	1567953827846	none
-25.5625	-29.75	26.1875	1567953827951	none
-24.5	-30.3125	25.9375	1567953828056	none
-22.5	-30.375	26.6875	1567953828163	none
-25.0	-29.0625	24.25	1567953828273	none
-22.5	-28.25	21.75	1567953828389	none
-20.9375	-28.625	23.1875	1567953828494	none
-22.1875	-28.375	23.4375	1567953828599	none
-24.5	-26.5625	22.1875	1567953828708	none
-22.4375	-28.1875	18.875	1567953828824	none
-24.0	-32.625	18.25	1567953828940	none
-23.0	-35.8125	18.5	1567953829055	none
-21.5625	-35.0	17.8125	1567953829172	none
-22.375	-35.3125	20.0625	1567953829289	none
-20.4375	-34.9375	19.125	1567953829404	none
-16.625	-29.5625	16.4375	1567953829519	none
-16.9375	-31.0	17.6875	1567953829635	none
-18.0625	-34.25	18.875	1567953829750	none
-17.5	-34.125	19.0	1567953829859	none
-18.0	-32.5	19.1875	1567953829965	none
-17.9375	-31.5	17.9375	1567953830070	none
-20.4375	-31.6875	21.125	1567953830176	none
-21.375	-30.3125	20.5625	1567953830281	none
-17.375	-30.875	18.9375	1567953830387	none
-17.4375	-28.4375	17.0	1567953830493	none
-19.75	-28.3125	20.625	1567953830599	none
-16.625	-24.25	21.1875	1567953830708	none
-18.375	-25.5	19.875	1567953830813	none
-14.75	-28.0	19.4375	1567953830918	none
-15.8125	-27.0	18.75	1567953831024	none
-13.625	-27.0625	18.1875	1567953831129	none
-13.875	-25.9375	16.25	1567953831237	none
-15.125	-25.6875	16.375	1567953831343	none
-15.9375	-24.3125	15.25	1567953831453	none
-14.3125	-22.3125	15.75	1567953831569	none
-13.5	-23.5	14.875	1567953831685	none
-12.375	-24.9375	11.3125	1567953831795	none
-11.75	-25.875	7.1875	1567953831909	none
-11.4375	-27.4375	7.0625	1567953832026	none
-8.75	-28.0625	8.625	1567953832135	none
-6.5	-26.0625	7.4375	1567953832250	none
-7.6875	-24.25	5.75	1567953832368	none
-5.875	-22.625	2.5	1567953832484	none
-7.5	-18.75	4.0	1567953832600	none
-5.875	-11.5625	9.25	1567953832717	none
-4.3125	-10.5625	11.25	1567953832835	none
-4.375	-5.0625	10.0625	1567953832953	none
-6.0625	-1.1875	9.25	1567953833061	none
-7.25	-0.9375	10.6875	1567953833165	none
-7.0625	-3.5	11.1875	1567953833269	none
-7.6875	-7.375	9.6875	1567953833379	none
-7.375	-9.0625	5.875	1567953833496	none
-5.5	-10.0625	3.0	1567953833613	none
-5.4375	-10.5	0.625	1567953833718	none
-3.5	-7.25	-0.3125	1567953833826	none
-3.0	-8.375	-1.5625	1567953833932	none
-4.4375	-9.1875	-1.1875	1567953834041	none
-4.0625	-10.25	-3.625	1567953834156	none
-5.25	-11.75	-2.8125	1567953834273	none
-6.0625	-13.9375	-2.875	1567953834384	none
-5.75	-15.5625	-5.4375	1567953834499	none
-5.25	-16.125	-11.25	1567953834615	none
-4.6875	-18.3125	-12.25	1567953834724	none
-1.5625	-18.4375	-9.9375	1567953834840	none
-0.0625	-14.0625	-5.3125	1567953834945	none
-3.375	-12.0	-4.75	1567953835051	none
-5.5625	-11.4375	-4.125	1567953835158	none
-5.0	-12.125	-2.125	1567953835264	none
-5.5	-11.375	0.1875	1567953835369	none
-5.5625	-9.8125	-0.5	1567953835478	none
-4.1875	-10.0625	-1.375	1567953835584	none
-3.4375	-10.625	-3.75	1567953835689	none
-4.6875	-7.3125	-2.75	1567953835796	none
-4.4375	-8.5	-3.875	1567953835901	none
-4.125	-8.3125	-2.625	1567953836006	none
-4.625	-9.375	-4.5	1567953836116	none
-4.5625	-9.75	-7.3125	1567953836223	none
-4.0625	-10.625	-9.1875	1567953836328	none
-3.875	-11.125	-6.5	1567953836453	none
-3.875	-11.25	-3.5	1567953836558	none
-4.9375	-12.375	-6.375	1567953836663	none
-3.25	-10.1875	-11.125	1567953836769	none
-3.75	-8.875	-11.5625	1567953836874	none
-3.6875	-8.375	-9.0	1567953836980	none
-2.25	-7.75	-8.8125	1567953837086	none
-2.375	-7.125	-6.8125	1567953837192	none
-6.0625	-5.1875	-1.3125	1567953837297	none
-4.75	-6.6875	-1.75	1567953837402	none
-2.4375	-9.75	-4.875	1567953837507	none
-3.0	-7.25	-2.5625	1567953837612	none
-4.9375	-7.625	-1.875	1567953837719	none
-3.9375	-8.625	-4.875	1567953837825	none
-3.9375	-9.5	-4.0625	1567953837931	none
-1.8125	-8.6875	-4.0	1567953838040	none
0.1875	-6.75	-7.625	1567953838146	none
0.8125	-8.75	-13.0	1567953838251	none
-0.75	-9.9375	-12.5	1567953838359	none
-0.125	-12.6875	-12.375	1567953838464	none
1.1875	-10.3125	-13.875	1567953838568	none
0.875	-10.5	-13.0625	1567953838674	none
-0.875	-10.5	-11.6875	1567953838780	none
-0.6875	-9.75	-10.625	1567953838887	none
-1.0	-9.9375	-11.5	1567953838993	none
0.625	-10.75	-12.75	1567953839099	none
1.3125	-10.75	-13.1875	1567953839204	none
2.75	-10.75	-8.9375	1567953839310	none
0.125	-11.5625	-7.6875	1567953839417	none
0.125	-9.875	-11.75	1567953839522	none
0.1875	-9.25	-15.3125	1567953839627	none
0.0	-10.8125	-14.75	1567953839732	none
0.4375	-11.375	-11.9375	1567953839840	none
0.3125	-9.125	-10.1875	1567953839945	none
1.3125	-8.5	-11.0	1567953840051	none
1.375	-6.75	-11.5625	1567953840167	none
0.5625	-5.9375	-11.125	1567953840270	none
0.6875	-2.6875	-9.9375	1567953840380	none
0.6875	0.0	-7.5	1567953840494	none
-1.3125	-2.25	-5.125	1567953840610	none
-1.9375	-3.5	-8.4375	1567953840721	none
-0.5625	-6.375	-10.4375	1567953840841	none
-1.9375	-8.0	-6.6875	1567953840946	none
-5.375	-8.9375	-0.625	1567953841053	none
-7.0625	-13.5	1.25	1567953841180	none
-9.75	-18.8125	3.9375	1567953841296	none
-8.5625	-19.5	2.8125	1567953841411	none
-9.0625	-17.6875	1.5625	1567953841527	none
-8.75	-14.5625	2.1875	1567953841645	none
-8.9375	-14.0625	6.0	1567953841749	none
-11.0625	-16.0	9.8125	1567953841857	none
-12.8125	-18.25	11.6875	1567953841967	none
-12.0	-16.875	13.75	1567953842073	none
-12.6875	-19.375	14.5	1567953842178	none
-13.5625	-23.0	9.0625	1567953842293	none
-16.25	-23.6875	8.0	1567953842398	none
-12.625	-19.625	7.3125	1567953842503	none
-12.125	-18.375	10.4375	1567953842608	none
-12.0625	-13.9375	13.75	1567953842714	none
-12.3125	-10.6875	15.9375	1567953842819	none
-12.75	-14.125	13.1875	1567953842926	none
-11.8125	-12.4375	14.9375	1567953843032	none
-14.625	-9.5625	17.0625	1567953843138	none
-13.8125	-10.625	15.0625	1567953843245	none
-11.0625	-7.875	14.75	1567953843350	none
-11.8125	-4.125	13.0625	1567953843456	none
-12.0	-4.75	12.625	1567953843564	none
-11.25	-4.25	13.125	1567953843669	none
-13.3125	-4.875	17.1875	1567953843775	none
-13.5625	-10.3125	13.6875	1567953843880	none
-11.125	-8.75	16.0	1567953843986	none
-11.1875	-6.1875	21.4375	1567953844093	none
-13.4375	-11.1875	23.1875	1567953844209	none
-11.75	-8.5625	17.6875	1567953844327	none
-12.8125	-6.4375	17.5625	1567953844442	none
-13.9375	-7.625	20.375	1567953844558	none
-12.5625	-2.6875	22.75	1567953844674	none
-11.4375	-0.625	20.8125	1567953844791	none
-13.375	-4.375	19.1875	1567953844907	none
-9.75	-7.5625	11.8125	1567953845023	none
-8.4375	-6.5	12.0	1567953845140	none
-8.4375	-2.875	10.3125	1567953845246	none
-8.3125	-5.1875	9.3125	1567953845352	none
-7.1875	-4.625	6.9375	1567953845467	none
-4.5	-6.4375	4.0625	1567953845572	none
-5.125	-3.875	3.25	1567953845677	none
-3.1875	-2.375	-0.1875	1567953845784	none
-4.5	0.0	-1.5	1567953845888	none
-6.75	0.5	-2.8125	1567953845993	none
-8.1875	1.375	-0.8125	1567953846100	none
-6.1875	5.25	0.5625	1567953846205	none
-7.9375	3.375	-0.625	1567953846310	none
-5.5	-0.75	-2.8125	1567953846427	none
-4.3125	1.5	-2.875	1567953846533	none
-5.125	8.625	-2.9375	1567953846638	none
-6.8125	9.125	-2.375	1567953846744	none
-9.5625	5.25	-0.1875	1567953846848	none
-7.875	4.375	-5.4375	1567953846953	none
-6.125	7.625	-7.75	1567953847058	none
-4.5	12.9375	-7.625	1567953847167	none
-2.0625	13.5625	-11.5625	1567953847283	none
1.75	15.5625	-14.0	1567953847388	none
0.0625	11.8125	-16.6875	1567953847493	none
0.75	5.9375	-18.75	1567953847599	none
1.75	6.0	-19.3125	1567953847705	none
3.125	8.8125	-18.9375	1567953847811	none
6.3125	9.625	-21.875	1567953847916	none
9.4375	10.25	-28.4375	1567953848023	none
10.0625	11.625	-27.3125	1567953848128	none
6.3125	11.5	-24.5	1567953848234	none
8.5625	12.4375	-27.4375	1567953848341	none
5.0	12.9375	-23.5	1567953848446	none
5.25	8.75	-21.4375	1567953848551	none
5.4375	7.75	-18.9375	1567953848659	none
3.125	8.6875	-17.8125	1567953848774	none
2.6875	8.6875	-16.6875	1567953848890	none
3.125	5.875	-20.125	1567953849005	none
3.6875	6.625	-21.375	1567953849122	none
3.875	9.5	-22.625	1567953849236	none
5.125	7.875	-27.4375	1567953849352	none
6.25	7.1875	-26.875	1567953849472	none
8.5625	8.375	-24.125	1567953849577	none
9.5625	9.9375	-19.8125	1567953849694	none
8.375	11.5625	-16.125	1567953849809	none
7.625	15.125	-19.875	1567953849926	none
11.1875	14.375	-23.125	1567953850042	none
9.8125	15.75	-23.8125	1567953850148	ARRIVING
6.0	13.875	-23.0625	1567953850254	none
8.375	10.6875	-26.1875	1567953850363	none
10.625	11.75	-27.0	1567953850474	none
10.125	13.0625	-25.875	1567953850583	none
11.6875	16.4375	-22.375	1567953850694	none
9.9375	19.75	-20.5	1567953850804	none
8.0	18.1875	-22.6875	1567953850912	none
9.25	16.8125	-28.375	1567953851016	none
10.25	17.3125	-28.625	1567953851121	none
10.4375	19.75	-29.25	1567953851247	none
9.75	19.75	-30.6875	1567953851363	none
10.375	21.75	-32.25	1567953851478	none
9.5	19.875	-28.5625	1567953851590	none
10.3125	19.3125	-30.6875	1567953851706	none
12.375	21.1875	-27.375	1567953851844	none
8.4375	19.5	-24.0625	1567953851949	none
6.625	12.25	-22.6875	1567953852054	none
5.125	4.5	-21.375	1567953852160	none
8.625	1.8125	-21.8125	1567953852276	none
8.8125	-3.8125	-20.5	1567953852393	none
8.25	-8.375	-19.4375	1567953852508	none
7.75	-7.125	-20.5625	1567953852624	none
6.5	-6.4375	-20.6875	1567953852739	none
6.875	-7.4375	-22.5625	1567953852850	none
7.0	-10.8125	-22.0625	1567953852967	none
5.625	-10.75	-22.1875	1567953853082	none
4.0	-6.6875	-22.1875	1567953853199	none
3.0625	-13.5625	-20.1875	1567953853314	none
5.0625	-4.3125	-21.25	1567953853430	none
5.875	-6.5625	-17.3125	1567953853546	none
1.0625	-5.375	-14.8125	1567953853662	none
2.375	-6.25	-16.9375	1567953853777	none
3.25	-5.625	-17.1875	1567953853894	none
3.0	-1.4375	-18.8125	1567953854010	none
2.5625	-1.5625	-18.125	1567953854125	none
4.0625	-3.375	-14.875	1567953854239	none
2.9375	-5.8125	-11.125	1567953854357	none
2.375	-5.5625	-11.9375	1567953854472	none
1.3125	-3.125	-13.5	1567953854589	none
1.1875	-1.875	-14.3125	1567953854705	none
2.5625	-3.3125	-15.625	1567953854814	none
1.25	-1.25	-14.3125	1567953854932	none
-0.5625	-0.875	-12.9375	1567953855047	none
0.0625	-3.1875	-11.9375	1567953855164	none
0.1875	-4.625	-12.25	1567953855280	none
3.3125	-5.3125	-14.9375	1567953855398	none
2.375	-4.75	-14.75	1567953855503	none
2.5	-4.6875	-13.9375	1567953855620	none
1.125	-4.875	-12.8125	1567953855726	none
1.125	-4.1875	-14.0625	1567953855832	none
2.25	0.1875	-16.6875	1567953855949	none
3.25	5.4375	-19.125	1567953856066	none
4.9375	13.5625	-19.6875	1567953856182	none
4.4375	22.4375	-21.9375	1567953856298	none
3.5625	29.0625	-23.875	1567953856414	none
4.125	29.25	-23.0	1567953856530	none
5.125	30.5	-23.375	1567953856646	none
5.8125	31.0625	-25.75	1567953856752	none
7.625	30.9375	-26.4375	1567953856859	none
7.8125	28.8125	-26.0625	1567953856974	none
6.75	30.0625	-26.1875	1567953857089	none
4.9375	31.0	-28.3125	1567953857205	none
5.625	31.0	-29.4375	1567953857319	none
7.6875	31.0625	-30.4375	1567953857436	none
7.875	32.9375	-32.625	1567953857541	none
7.1875	34.9375	-34.3125	1567953857655	none
7.0	36.375	-34.0625	1567953857773	none
6.9375	38.125	-34.875	1567953857891	none
7.3125	41.625	-36.5	1567953858007	none
7.625	42.5	-37.625	1567953858123	none
7.25	42.8125	-35.625	1567953858238	none
6.9375	42.0625	-35.5	1567953858353	none
7.375	43.9375	-36.875	1567953858473	none
7.25	43.5	-36.0625	1567953858578	none
9.1875	41.75	-34.1875	1567953858693	none
8.8125	42.875	-33.75	1567953858810	none
8.8125	43.75	-35.4375	1567953858925	none
9.5	40.375	-37.625	1567953859041	none
10.1875	40.25	-36.875	1567953859158	none
8.5625	41.25	-35.5	1567953859275	none
7.875	41.1875	-35.8125	1567953859390	none
6.1875	40.875	-35.125	1567953859496	none
8.0625	42.4375	-34.0625	1567953859602	none
8.375	46.0625	-33.6875	1567953859724	none
6.9375	48.5	-32.5625	1567953859841	none
6.1875	51.0	-32.8125	1567953859956	none
5.125	48.125	-33.0	1567953860071	none
6.8125	45.875	-32.75	1567953860188	none
6.4375	44.75	-30.625	1567953860305	none
6.0625	45.0625	-27.8125	1567953860421	none
6.0	46.125	-25.5	1567953860537	none
5.625	47.75	-24.0625	1567953860654	none
4.8125	48.3125	-23.9375	1567953860771	none
3.8125	46.8125	-24.125	1567953860888	none
4.75	43.0	-26.0	1567953861003	none
4.75	35.875	-23.75	1567953861119	none
3.625	29.875	-20.125	1567953861228	none
2.875	27.8125	-19.9375	1567953861343	none
1.5	25.5625	-19.375	1567953861459	none
1.125	24.5625	-16.875	1567953861568	none
0.1875	22.8125	-15.9375	1567953861684	none
-0.125	21.3125	-16.25	1567953861801	none
0.5625	21.625	-17.375	1567953861923	none
2.8125	22.5625	-17.4375	1567953862029	none
2.75	25.0	-19.5625	1567953862137	none
2.875	24.125	-19.6875	1567953862253	none
1.875	22.5625	-17.3125	1567953862369	none
1.5	23.0	-15.875	1567953862485	none
1.0	23.875	-13.3125	1567953862602	none
0.125	22.5625	-11.375	1567953862717	none
-1.75	20.875	-11.3125	1567953862833	none
-1.5	19.75	-9.875	1567953862950	none
0.0625	19.0625	-9.1875	1567953863066	none
0.5625	18.9375	-9.4375	1567953863182	none
1.0	18.875	-7.75	1567953863298	none
-0.0625	20.6875	-8.875	1567953863414	none
-0.1875	21.0	-8.4375	1567953863542	none
-0.5	19.9375	-8.0625	1567953863647	none
-1.375	18.0	-8.375	1567953863753	none
-2.1875	19.0	-9.1875	1567953863870	none
-3.0	16.5	-8.6875	1567953863987	none
-2.5625	12.3125	-7.75	1567953864104	none
-2.75	12.125	-7.625	1567953864219	none
-2.0625	11.5625	-7.9375	1567953864335	none
-1.5	11.75	-8.1875	1567953864452	none
-2.3125	11.6875	-7.1875	1567953864571	none
-2.3125	7.75	-7.25	1567953864687	none
-2.4375	7.75	-7.0	1567953864803	none
-2.875	7.375	-4.5625	1567953864920	none
-2.0	7.0	-1.3125	1567953865037	none
-1.4375	6.1875	1.0625	1567953865152	none
-0.875	5.9375	2.25	1567953865268	none
-1.5625	1.6875	3.0	1567953865383	none
-0.125	7.4375	1.5625	1567953865500	none
0.8125	10.0625	-0.6875	1567953865616	none
0.9375	13.0	-0.3125	1567953865733	none
1.5	14.3125	-0.3125	1567953865849	none
2.6875	16.9375	-2.9375	1567953865964	none
4.4375	19.375	-4.125	1567953866080	none
