compassX	compassY	compassZ	time	state
20.88	3.78	-15.9	1567953923093	none
21.6	6.3599997	-10.98	1567953923206	none
20.4	5.16	-12.12	1567953923320	none
17.16	6.3599997	-15.299999	1567953923436	none
13.44	6.54	-14.28	1567953923550	none
14.46	5.2799997	-15.78	1567953923665	none
15.42	6.66	-18.9	1567953923780	none
15.42	4.74	-17.58	1567953923895	none
17.22	4.56	-18.42	1567953924007	none
15.9	5.7	-19.439999	1567953924125	none
11.7	7.2	-21.539999	1567953924231	none
9.54	5.8799996	-22.26	1567953924339	none
12.9	4.74	-17.4	1567953924452	none
14.46	5.3399997	-14.46	1567953924560	none
17.699999	7.02	-15.299999	1567953924670	none
21.24	3.6599998	-17.1	1567953924785	none
22.199999	6.12	-15.719999	1567953924900	none
19.619999	3.3	-11.58	1567953925016	none
22.859999	6.3599997	-10.2	1567953925133	none
30.359999	6.7799997	-11.94	1567953925248	none
32.219997	1.0799999	-14.16	1567953925363	none
35.34	4.74	-17.279999	1567953925478	none
29.4	6.48	-18.3	1567953925596	none
25.74	2.3999999	-17.4	1567953925711	none
32.82	3.84	-17.64	1567953925827	none
25.14	5.64	-18.96	1567953925949	none
22.619999	2.52	-23.16	1567953926065	none
27.0	3.54	-23.58	1567953926181	none
28.14	2.1	-21.119999	1567953926296	none
22.199999	4.5	-21.96	1567953926412	none
21.72	3.6599998	-22.56	1567953926528	none
21.779999	3.3	-24.96	1567953926645	none
21.539999	3.78	-25.38	1567953926758	none
21.539999	1.9799999	-21.119999	1567953926874	none
20.699999	5.4	-19.02	1567953926991	none
15.66	4.56	-22.26	1567953927107	none
16.68	1.0799999	-25.26	1567953927220	none
15.059999	4.08	-25.439999	1567953927336	none
13.5	4.3199997	-26.4	1567953927451	none
12.96	5.16	-29.76	1567953927558	none
10.74	3.06	-30.42	1567953927666	none
12.179999	1.02	-28.08	1567953927769	none
18.18	3.24	-26.699999	1567953927873	none
19.32	2.58	-26.82	1567953927978	none
16.8	2.82	-23.76	1567953928083	none
15.719999	4.8599997	-21.119999	1567953928187	none
13.62	4.98	-20.46	1567953928293	none
16.14	3.72	-22.14	1567953928398	none
18.9	2.6399999	-25.98	1567953928508	none
24.18	1.86	-25.199999	1567953928614	none
24.18	2.46	-22.92	1567953928718	none
23.88	3.78	-21.119999	1567953928822	none
24.539999	4.62	-22.32	1567953928926	none
22.439999	3.48	-23.64	1567953929033	none
24.84	0.29999998	-21.3	1567953929139	none
25.199999	4.68	-24.06	1567953929246	none
18.6	2.76	-22.859999	1567953929360	none
14.7	-0.65999997	-18.96	1567953929474	none
20.1	-1.56	-17.94	1567953929589	none
24.84	-2.6399999	-19.38	1567953929705	none
29.099998	-0.35999998	-27.18	1567953929820	none
27.539999	-2.04	-34.2	1567953929934	none
27.24	-5.16	-31.8	1567953930051	none
24.84	-3.1799998	-27.72	1567953930165	none
21.72	-3.24	-25.92	1567953930283	none
17.16	-2.82	-31.08	1567953930398	none
28.859999	-7.5	-34.26	1567953930512	none
30.9	-7.3799996	-34.739998	1567953930628	none
27.96	-5.58	-35.94	1567953930741	none
26.939999	-7.02	-37.68	1567953930856	none
26.519999	-4.5	-38.64	1567953930970	none
21.96	-3.6599998	-32.94	1567953931090	none
18.0	-1.92	-31.14	1567953931207	none
17.46	-2.9399998	-36.12	1567953931321	none
26.16	-5.8199997	-35.16	1567953931437	none
27.119999	-3.8999999	-33.239998	1567953931555	none
25.14	-5.58	-30.179998	1567953931672	none
25.14	-4.3199997	-32.7	1567953931787	none
25.859999	-4.56	-34.62	1567953931903	none
30.179998	-5.64	-33.6	1567953932022	none
29.16	-2.76	-30.96	1567953932137	none
34.14	-3.9599998	-32.04	1567953932254	none
37.079998	-5.52	-37.079998	1567953932372	none
37.739998	-6.6	-35.34	1567953932487	none
31.92	-9.179999	-34.86	1567953932605	none
33.0	-7.9199996	-32.7	1567953932721	none
35.16	-7.7999997	-32.7	1567953932834	none
27.18	-4.14	-32.46	1567953932949	none
29.519999	-6.2999997	-33.899998	1567953933063	none
35.399998	-4.38	-30.359999	1567953933173	none
35.399998	-6.8999996	-30.119999	1567953933291	none
35.34	-3.12	-28.859999	1567953933405	none
27.779999	-2.04	-28.92	1567953933524	none
26.58	-3.3	-30.119999	1567953933642	none
33.78	-6.54	-35.82	1567953933758	none
38.34	-5.8199997	-37.5	1567953933871	none
49.2	-5.7599998	-35.94	1567953933984	none
47.16	-7.3799996	-33.96	1567953934091	none
48.66	-5.46	-33.3	1567953934196	ARRIVING
43.62	-4.8599997	-32.88	1567953934304	none
36.0	-2.28	-31.199999	1567953934407	none
37.68	-2.28	-28.439999	1567953934510	none
35.76	-2.46	-24.6	1567953934615	none
34.62	-4.02	-24.18	1567953934722	none
37.02	-2.82	-27.539999	1567953934838	none
35.88	-2.28	-28.199999	1567953934952	none
31.74	-4.68	-28.74	1567953935067	none
34.8	-6.48	-26.279999	1567953935182	none
32.46	-3.48	-28.5	1567953935297	none
26.939999	-3.0	-30.0	1567953935413	none
22.619999	-3.12	-27.72	1567953935528	none
19.439999	-1.4399999	-25.56	1567953935643	none
22.26	-6.3599997	-30.48	1567953935762	none
27.84	-8.5199995	-32.52	1567953935868	none
23.46	-8.04	-31.38	1567953935984	none
17.1	-4.08	-31.14	1567953936098	none
13.38	-8.58	-33.42	1567953936214	none
12.42	-7.7999997	-31.32	1567953936331	none
12.719999	-6.06	-29.699999	1567953936446	none
13.86	-6.7799997	-31.08	1567953936562	none
20.4	-6.12	-31.08	1567953936679	none
14.94	-3.06	-30.3	1567953936793	none
16.199999	-5.2799997	-31.8	1567953936908	none
22.68	-5.58	-31.199999	1567953937025	none
20.76	-5.16	-28.019999	1567953937138	none
26.82	-3.0	-25.859999	1567953937254	none
35.579998	-6.0	-28.8	1567953937368	none
40.14	-8.82	-34.38	1567953937482	none
40.62	-11.94	-38.219997	1567953937598	none
44.64	-10.86	-31.8	1567953937713	none
43.2	-6.0	-32.46	1567953937827	none
42.0	-7.02	-32.28	1567953937942	none
39.18	-7.2	-32.64	1567953938056	none
40.62	-8.94	-33.66	1567953938172	none
42.78	-7.68	-37.02	1567953938288	none
40.14	-10.679999	-36.899998	1567953938401	none
39.78	-9.12	-34.26	1567953938508	none
35.28	-4.02	-35.16	1567953938625	none
36.78	-5.4	-28.26	1567953938744	none
32.399998	-4.98	-28.74	1567953938860	none
25.32	-6.18	-30.66	1567953938975	none
26.699999	-4.98	-27.96	1567953939089	none
30.119999	-5.58	-29.58	1567953939204	none
21.6	-3.78	-28.26	1567953939321	none
12.36	-2.1599998	-23.4	1567953939435	none
9.179999	-3.12	-24.18	1567953939551	none
14.04	-2.8799999	-29.099998	1567953939666	none
16.98	-5.8199997	-30.779999	1567953939784	none
20.699999	-6.8399997	-31.019999	1567953939898	none
21.539999	-5.1	-30.0	1567953940014	none
17.76	-2.04	-30.06	1567953940131	none
11.82	0.17999999	-31.019999	1567953940245	none
14.219999	-3.78	-30.0	1567953940371	none
18.48	-3.06	-29.039999	1567953940486	none
18.42	0.53999996	-30.66	1567953940603	none
16.619999	-1.86	-38.76	1567953940719	none
21.359999	-0.9	-40.14	1567953940824	none
22.98	-1.5	-39.18	1567953940928	none
22.439999	-3.3	-35.16	1567953941033	none
23.46	-3.24	-36.059998	1567953941136	none
24.84	-5.1	-32.7	1567953941240	none
25.98	-4.08	-29.039999	1567953941344	none
27.359999	-2.58	-25.619999	1567953941449	none
27.779999	-0.42	-25.439999	1567953941553	none
29.16	-1.38	-25.68	1567953941658	none
30.539999	-0.42	-24.96	1567953941763	none
30.179998	-1.92	-24.18	1567953941868	none
31.679998	-1.56	-24.24	1567953941973	none
33.18	-2.1	-27.24	1567953942079	none
32.1	-1.3199999	-29.099998	1567953942185	none
31.14	-2.04	-27.3	1567953942299	none
31.199999	-1.3199999	-26.76	1567953942415	none
32.34	-0.53999996	-25.92	1567953942535	none
33.42	-1.86	-24.779999	1567953942650	none
31.859999	0.17999999	-26.22	1567953942771	none
29.099998	-2.28	-26.22	1567953942883	none
23.4	-3.9599998	-25.74	1567953942995	none
19.439999	-3.9599998	-23.82	1567953943109	none
26.58	-2.9399998	-24.0	1567953943218	none
25.5	-0.84	-21.72	1567953943334	none
26.64	0.06	-22.14	1567953943452	none
24.24	0.06	-22.02	1567953943567	none
18.84	0.0	-18.779999	1567953943682	none
18.18	-1.0799999	-17.039999	1567953943795	none
16.8	0.48	-16.56	1567953943912	none
16.92	0.42	-16.859999	1567953944025	none
17.46	0.96	-16.98	1567953944142	none
17.58	1.68	-19.199999	1567953944256	none
20.64	0.96	-19.08	1567953944372	none
21.84	0.48	-18.0	1567953944486	none
21.72	1.38	-19.02	1567953944602	none
24.84	0.9	-19.26	1567953944720	none
23.88	-1.38	-18.06	1567953944837	none
24.359999	0.06	-18.72	1567953944953	none
29.16	0.96	-17.82	1567953945067	none
29.279999	0.17999999	-17.82	1567953945187	none
29.279999	1.9799999	-15.599999	1567953945302	none
29.099998	0.78	-10.38	1567953945422	none
26.64	2.1	-10.139999	1567953945530	none
24.72	3.48	-10.0199995	1567953945645	none
25.92	1.68	-9.42	1567953945761	none
26.34	3.0	-10.0199995	1567953945877	none
26.939999	1.0799999	-8.7	1567953945996	none
27.359999	3.1799998	-5.64	1567953946112	none
25.74	1.38	-1.86	1567953946228	none
27.18	1.68	-0.71999997	1567953946345	none
23.34	2.34	2.1	1567953946463	none
20.939999	5.8199997	2.1	1567953946582	none
14.34	7.9199996	1.02	1567953946702	none
14.099999	6.66	-0.17999999	1567953946816	none
17.64	8.04	-1.0799999	1567953946931	none
18.9	7.08	-3.12	1567953947046	none
18.84	5.22	-5.3399997	1567953947162	none
18.66	0.84	-7.5	1567953947279	none
25.56	-1.14	-10.0199995	1567953947396	none
24.3	-3.12	-9.66	1567953947509	none
19.14	-4.2599998	-10.2	1567953947622	none
21.3	-3.54	-8.4	1567953947735	none
23.16	-4.02	-6.72	1567953947851	none
23.16	-3.8999999	-8.34	1567953947969	none
25.439999	-4.92	-7.56	1567953948089	none
24.72	-5.22	-10.0199995	1567953948204	none
25.08	-5.4	-12.66	1567953948321	none
27.539999	-6.48	-10.86	1567953948437	none
30.06	-4.68	-7.8599997	1567953948551	none
31.5	-1.4399999	-7.2599998	1567953948667	none
31.859999	0.53999996	-7.2599998	1567953948780	none
31.619999	-0.17999999	-6.0	1567953948895	none
30.119999	0.78	-4.08	1567953949011	none
28.439999	0.42	-3.24	1567953949131	none
27.72	-1.14	-2.58	1567953949248	none
27.599998	-0.53999996	-3.1799998	1567953949364	none
26.099998	0.71999997	-4.7999997	1567953949481	none
23.58	0.29999998	-6.0	1567953949595	none
20.76	0.71999997	-6.3599997	1567953949701	none
17.58	0.48	-6.42	1567953949805	none
12.719999	1.68	-9.42	1567953949909	none
7.44	-0.59999996	-9.719999	1567953950013	none
0.12	-1.68	-9.12	1567953950118	none
-0.12	0.0	-8.82	1567953950222	none
-1.02	0.96	-7.3799996	1567953950325	none
-2.58	0.96	-7.56	1567953950429	none
-5.58	1.56	-6.66	1567953950534	none
3.12	-0.35999998	-6.18	1567953950638	none
2.82	0.35999998	-6.96	1567953950743	none
3.54	0.59999996	-7.3199997	1567953950848	none
3.12	0.78	-9.179999	1567953950952	none
1.68	2.46	-12.66	1567953951057	none
-1.3199999	3.12	-14.639999	1567953951164	none
1.86	1.02	-14.46	1567953951269	none
-1.26	0.0	-13.5	1567953951384	none
-7.3199997	0.84	-12.719999	1567953951499	none
-8.22	2.22	-12.36	1567953951614	none
1.14	1.26	-11.58	1567953951731	none
-1.14	1.0799999	-13.08	1567953951847	none
-3.12	1.86	-15.599999	1567953951961	none
-3.3	0.9	-20.039999	1567953952076	none
-4.5	-1.26	-22.619999	1567953952194	none
-3.78	-4.74	-23.64	1567953952311	none
-7.14	-3.1799998	-24.06	1567953952425	none
-7.7999997	-2.58	-21.84	1567953952533	none
-6.8999996	-1.02	-21.18	1567953952649	none
-6.48	-0.71999997	-20.52	1567953952764	none
-6.66	-0.53999996	-22.14	1567953952881	none
-4.38	-1.62	-21.72	1567953952994	none
-6.72	-2.1599998	-22.199999	1567953953109	none
-8.76	-1.0799999	-23.46	1567953953225	none
-7.2	-0.84	-23.4	1567953953338	none
-6.96	-0.71999997	-23.34	1567953953453	none
-7.56	0.24	-23.699999	1567953953567	none
-8.5199995	0.48	-25.5	1567953953684	none
-9.54	1.86	-24.539999	1567953953802	none
-8.88	2.22	-25.199999	1567953953919	none
-5.3399997	2.1599998	-23.58	1567953954033	none
-3.6	2.9399998	-20.22	1567953954146	none
-4.02	4.5	-16.26	1567953954260	none
-1.1999999	4.98	-11.28	1567953954374	none
-0.12	4.98	-8.28	1567953954489	none
-0.17999999	6.48	-8.28	1567953954604	none
0.17999999	5.52	-8.16	1567953954719	none
-1.4399999	4.68	-7.98	1567953954835	none
-3.84	6.54	-8.76	1567953954951	none
-5.04	7.2	-10.2	1567953955065	none
-5.16	6.42	-9.24	1567953955180	none
-7.08	6.7799997	-10.32	1567953955298	none
-5.7	7.44	-11.34	1567953955414	none
-2.8799999	5.64	-9.96	1567953955531	none
-2.34	6.6	-14.58	1567953955646	none
-1.62	5.8799996	-14.58	1567953955764	none
2.58	4.5	-16.68	1567953955882	none
6.7799997	2.76	-16.14	1567953955996	none
7.8599997	1.26	-18.06	1567953956110	none
8.5199995	2.7	-23.4	1567953956226	none
7.14	0.59999996	-23.1	1567953956344	none
3.3	-1.4399999	-28.019999	1567953956461	none
3.6	-1.3199999	-30.42	1567953956581	none
4.92	-3.36	-30.24	1567953956695	none
3.12	-5.64	-30.179998	1567953956809	none
0.71999997	-9.059999	-28.68	1567953956925	none
-1.68	-11.4	-30.3	1567953957037	none
-1.56	-14.82	-29.46	1567953957155	none
0.12	-18.119999	-25.859999	1567953957273	none
5.94	-21.06	-20.4	1567953957390	none
7.2599998	-20.34	-17.88	1567953957505	none
8.5199995	-18.3	-12.84	1567953957620	none
7.74	-14.759999	-12.9	1567953957735	none
9.84	-14.219999	-10.86	1567953957850	none
6.18	-12.48	-10.5	1567953957967	none
1.8	-12.48	-7.9199996	1567953958082	none
0.65999997	-12.42	-7.3199997	1567953958198	none
0.35999998	-10.92	-6.96	1567953958310	none
-2.28	-9.42	-5.22	1567953958423	none
0.29999998	-9.48	-5.22	1567953958538	none
1.0799999	-9.96	-4.38	1567953958653	none
-2.7	-8.7	-4.2599998	1567953958766	none
-3.24	-7.8599997	-3.48	1567953958880	none
-3.06	-6.96	-4.5	1567953958993	none
-2.82	-6.54	-6.24	1567953959106	none
-3.4199998	-5.04	-8.28	1567953959227	none
-2.76	-4.98	-9.3	1567953959341	none
-1.38	-5.22	-10.62	1567953959457	none
3.78	-4.62	-12.24	1567953959571	none
1.92	-4.02	-12.48	1567953959689	none
2.22	-3.72	-11.94	1567953959804	none
2.7	-3.12	-11.94	1567953959921	none
4.5	-3.1799998	-12.059999	1567953960036	none
7.3799996	-3.78	-10.08	1567953960145	none
10.92	-2.04	-10.139999	1567953960253	none
10.559999	-0.9	-10.74	1567953960368	none
12.42	-2.28	-9.78	1567953960481	none
19.74	-0.84	-9.9	1567953960598	none
22.56	0.42	-12.179999	1567953960715	none
22.08	0.65999997	-15.48	1567953960829	none
20.64	2.34	-16.199999	1567953960943	none
20.88	1.86	-17.46	1567953961059	none
20.939999	3.06	-18.06	1567953961173	none
17.94	3.48	-18.06	1567953961288	none
16.74	3.12	-13.799999	1567953961401	none
14.46	0.0	-11.04	1567953961515	none
6.24	0.71999997	-9.42	1567953961630	none
0.06	3.48	-13.62	1567953961744	none
-5.4	6.66	-11.639999	1567953961860	none
-5.8199997	1.9799999	-4.14	1567953961974	none
-8.76	7.02	-12.3	1567953962090	none
-1.5	4.92	-6.18	1567953962206	none
-4.2	2.6399999	-11.46	1567953962322	none
1.38	3.84	-6.54	1567953962439	none
-2.28	6.24	-15.54	1567953962557	none
6.18	1.26	-8.94	1567953962675	none
9.719999	3.54	-10.32	1567953962780	none
12.719999	4.74	-15.059999	1567953962885	none
14.759999	5.94	-21.359999	1567953962989	none
17.16	4.68	-22.619999	1567953963093	none
15.719999	2.46	-22.56	1567953963197	none
15.48	2.82	-22.92	1567953963302	none
15.9	2.58	-23.64	1567953963406	none
16.98	3.72	-24.6	1567953963510	none
20.46	2.58	-19.92	1567953963615	none
23.82	0.59999996	-12.719999	1567953963720	none
21.119999	-2.28	-10.32	1567953963824	none
19.02	-1.14	-15.36	1567953963928	none
19.439999	3.8999999	-21.96	1567953964032	none
23.88	2.1599998	-15.96	1567953964147	none
23.16	-2.6399999	-8.7	1567953964262	none
21.18	0.0	-18.3	1567953964376	none
23.46	2.9399998	-19.74	1567953964494	none
23.16	-2.28	-7.8599997	1567953964609	none
23.279999	2.3999999	-22.199999	1567953964722	none
25.38	-1.4399999	-7.3799996	1567953964839	none
24.539999	1.02	-21.6	1567953964954	none
25.199999	-2.28	-6.42	1567953965070	none
24.06	2.58	-22.439999	1567953965188	none
22.859999	-2.82	-10.08	1567953965304	none
26.82	0.17999999	-11.7	1567953965420	none
25.26	1.74	-21.48	1567953965538	none
24.3	-2.04	-13.32	1567953965652	none
25.8	-2.3999999	-6.24	1567953965767	none
27.66	-1.26	-8.28	1567953965887	none
29.099998	0.0	-13.44	1567953965996	none
29.279999	0.78	-15.179999	1567953966110	none
29.88	0.96	-16.32	1567953966225	none
29.939999	0.53999996	-17.039999	1567953966341	none
30.84	1.0799999	-18.06	1567953966457	none
32.34	1.8	-16.44	1567953966573	none
32.94	1.5	-16.68	1567953966682	none
32.7	1.14	-17.34	1567953966797	none
33.66	1.3199999	-17.46	1567953966912	none
34.5	1.5	-18.539999	1567953967027	none
35.399998	0.35999998	-18.6	1567953967142	none
34.739998	0.65999997	-19.619999	1567953967262	none
34.62	0.84	-18.84	1567953967376	none
34.98	0.9	-19.26	1567953967493	none
33.54	0.24	-18.84	1567953967610	none
30.48	-1.38	-17.699999	1567953967728	none
30.119999	-1.26	-16.38	1567953967842	none
29.099998	-1.86	-16.92	1567953967959	none
29.58	-1.62	-16.68	1567953968077	none
29.039999	-0.96	-16.859999	1567953968193	none
29.16	-1.3199999	-17.039999	1567953968309	none
29.82	-1.56	-16.56	1567953968423	none
29.58	-1.56	-16.619999	1567953968538	none
29.4	-1.38	-16.26	1567953968652	none
30.06	-1.38	-17.279999	1567953968768	none
29.039999	-2.22	-16.32	1567953968881	none
29.22	-1.0799999	-16.199999	1567953968996	none
28.619999	-1.9799999	-16.92	1567953969110	none
29.039999	-1.92	-17.22	1567953969223	none
30.3	-2.04	-17.4	1567953969339	none
30.0	-2.46	-16.98	1567953969456	none
30.779999	-2.1599998	-16.98	1567953969570	none
30.42	-2.28	-16.8	1567953969689	none
31.199999	-2.1	-17.279999	1567953969806	none
31.56	-1.5	-17.52	1567953969921	none
31.8	-2.1599998	-17.88	1567953970035	none
32.46	-2.46	-17.64	1567953970150	none
32.64	-2.6399999	-18.42	1567953970265	none
33.12	-2.1599998	-17.94	1567953970379	none
33.42	-2.28	-18.0	1567953970494	none
31.38	-1.9799999	-18.18	1567953970610	none
25.8	-1.38	-15.54	1567953970724	none
25.8	-1.56	-16.08	1567953970839	none
24.3	-1.02	-15.179999	1567953970955	none
25.5	-2.1599998	-15.36	1567953971072	none
25.08	-1.8	-15.54	1567953971188	none
26.16	-1.8	-15.839999	1567953971303	none
26.099998	-1.3199999	-14.759999	1567953971418	none
26.34	-1.9799999	-15.24	1567953971535	none
26.82	-1.56	-15.96	1567953971651	none
27.24	-1.5	-16.44	1567953971766	none
27.66	-1.68	-15.299999	1567953971883	none
28.08	-2.1599998	-15.9	1567953971999	none
27.96	-2.1599998	-16.02	1567953972114	none
27.72	-1.92	-16.26	1567953972231	none
28.32	-2.1	-15.96	1567953972345	none
27.42	-2.34	-15.9	1567953972462	none
27.539999	-1.74	-15.78	1567953972576	none
27.06	-2.22	-16.44	1567953972691	none
27.48	-1.74	-16.44	1567953972804	none
28.199999	-1.56	-15.48	1567953972921	none
27.539999	-2.1	-15.96	1567953973038	none
27.539999	-1.8	-15.36	1567953973155	none
27.48	-1.86	-15.719999	1567953973270	none
27.119999	-1.4399999	-15.48	1567953973387	none
27.0	-1.8	-15.599999	1567953973502	none
27.539999	-1.38	-15.839999	1567953973619	none
27.72	-1.92	-15.66	1567953973734	none
27.3	-1.1999999	-15.179999	1567953973851	none
27.3	-2.1	-15.599999	1567953973966	none
24.24	-1.38	-14.88	1567953974078	none
23.519999	-0.65999997	-14.58	1567953974193	none
24.539999	-1.5	-14.16	1567953974308	none
26.039999	-1.62	-14.639999	1567953974425	none
26.46	-2.04	-14.94	1567953974543	none
27.66	-2.1	-15.78	1567953974658	none
27.96	-1.4399999	-15.299999	1567953974774	none
28.019999	-1.92	-15.059999	1567953974891	none
28.98	-2.3999999	-15.9	1567953975007	none
29.099998	-1.68	-16.08	1567953975122	none
29.22	-1.3199999	-16.02	1567953975237	none
29.46	-2.04	-16.199999	1567953975352	none
29.58	-1.74	-15.96	1567953975469	none
29.64	-1.4399999	-16.02	1567953975583	none
29.82	-1.9799999	-15.54	1567953975701	none
30.48	-1.4399999	-16.199999	1567953975817	none
29.82	-2.1	-15.48	1567953975935	none
29.64	-1.9799999	-16.32	1567953976050	none
30.06	-2.3999999	-16.38	1567953976164	none
30.48	-1.86	-17.46	1567953976280	none
30.359999	-2.46	-17.34	1567953976397	none
31.679998	-2.58	-17.699999	1567953976505	none
31.98	-2.1	-16.98	1567953976608	none
32.04	-1.74	-17.4	1567953976713	none
35.76	-2.52	-17.94	1567953976818	none
36.3	-2.82	-18.96	1567953976923	none
35.46	-3.8999999	-19.199999	1567953977026	none
35.46	-3.6	-19.14	1567953977131	none
34.5	-3.06	-18.779999	1567953977237	none
32.7	-3.0	-17.699999	1567953977342	none
32.76	-2.6399999	-18.06	1567953977450	none
32.52	-2.6399999	-17.52	1567953977561	none
32.16	-2.52	-17.4	1567953977675	none
31.019999	-2.1	-17.279999	1567953977790	none
32.399998	-2.52	-16.8	1567953977902	none
31.8	-3.12	-17.46	1567953978016	none
31.199999	-2.6399999	-17.88	1567953978123	none
31.98	-2.28	-16.98	1567953978234	none
31.439999	-2.76	-16.8	1567953978352	none
32.04	-2.8799999	-17.16	1567953978468	none
31.08	-2.9399998	-16.98	1567953978584	none
31.08	-2.34	-17.58	1567953978700	none
31.019999	-3.0	-18.18	1567953978815	none
31.08	-2.46	-16.92	1567953978933	none
30.359999	-2.6399999	-17.16	1567953979049	none
30.779999	-2.1	-16.859999	1567953979163	none
30.96	-1.86	-17.22	1567953979276	none
30.48	-2.3999999	-16.68	1567953979395	none
30.48	-2.7	-17.64	1567953979512	none
31.019999	-3.1799998	-17.16	1567953979629	none
30.599998	-2.28	-16.98	1567953979745	none
29.82	-1.68	-17.699999	1567953979861	none
29.939999	-2.6399999	-19.56	1567953979978	none
30.24	-2.58	-19.619999	1567953980092	none
30.599998	-2.46	-19.439999	1567953980204	none
30.119999	-1.74	-18.66	1567953980323	none
31.859999	-1.5	-18.18	1567953980438	none
32.04	-2.1	-19.14	1567953980553	none
33.66	-2.82	-20.58	1567953980668	none
35.46	-2.9399998	-21.119999	1567953980784	none
34.98	-2.8799999	-21.0	1567953980901	none
35.1	-2.9399998	-21.48	1567953981016	none
36.84	-2.3999999	-21.539999	1567953981132	none
35.88	-2.28	-21.3	1567953981248	none
37.68	-2.9399998	-22.14	1567953981365	none
37.86	-3.0	-22.68	1567953981481	none
38.34	-3.4199998	-22.14	1567953981596	none
37.68	-3.0	-21.9	1567953981714	none
35.46	-3.06	-21.0	1567953981830	none
32.219997	-2.52	-20.1	1567953981946	none
31.5	-2.1599998	-20.22	1567953982062	none
31.619999	-1.56	-20.279999	1567953982177	none
31.98	-1.68	-20.34	1567953982295	none
31.08	-2.28	-20.1	1567953982410	none
31.439999	-1.5	-19.14	1567953982525	none
31.679998	-1.92	-18.96	1567953982641	none
30.96	-2.3999999	-18.539999	1567953982755	none
31.32	-1.68	-18.66	1567953982872	none
31.56	-1.62	-18.42	1567953982990	none
35.04	-2.3999999	-19.02	1567953983104	none
36.18	-3.12	-20.82	1567953983222	none
35.16	-1.5	-20.46	1567953983338	none
35.52	-2.28	-21.119999	1567953983450	none
36.12	-1.74	-20.34	1567953983564	none
36.6	-2.6399999	-20.699999	1567953983681	none
37.739998	-1.5	-21.24	1567953983798	none
38.76	-1.38	-21.24	1567953983915	none
38.64	-0.12	-21.3	1567953984029	none
40.98	-1.02	-22.38	1567953984148	none
45.059998	-0.9	-24.3	1567953984263	none
43.92	-0.06	-23.279999	1567953984380	none
41.399998	-0.59999996	-22.439999	1567953984494	none
41.76	-0.48	-22.14	1567953984602	none
41.219997	-0.12	-21.66	1567953984716	none
38.76	0.53999996	-20.52	1567953984830	none
37.2	1.0799999	-19.859999	1567953984949	none
34.92	1.1999999	-19.92	1567953985064	none
31.08	1.02	-18.48	1567953985179	none
30.24	0.78	-18.359999	1567953985293	none
30.359999	0.78	-18.0	1567953985406	none
29.699999	1.3199999	-17.699999	1567953985523	none
30.0	1.26	-17.88	1567953985638	none
29.82	1.1999999	-17.76	1567953985754	none
29.519999	1.4399999	-18.06	1567953985873	none
29.519999	0.78	-18.0	1567953985990	none
28.8	1.86	-17.4	1567953986108	none
29.039999	1.38	-18.06	1567953986222	none
29.22	1.3199999	-18.359999	1567953986339	none
30.06	1.86	-18.48	1567953986455	none
30.06	1.56	-18.539999	1567953986561	none
29.039999	2.28	-18.48	1567953986665	none
29.34	1.4399999	-18.539999	1567953986768	none
30.119999	1.3199999	-18.72	1567953986874	none
30.72	1.56	-18.6	1567953986980	none
30.119999	0.84	-19.02	1567953987084	DEPARTING
30.66	1.9799999	-19.26	1567953987190	none
31.019999	2.22	-18.0	1567953987294	none
31.439999	2.22	-19.14	1567953987398	none
31.14	1.1999999	-18.779999	1567953987504	none
30.3	0.78	-17.34	1567953987621	none
30.0	0.48	-17.279999	1567953987735	none
30.48	0.06	-16.8	1567953987850	none
30.119999	0.9	-16.68	1567953987965	none
29.58	0.78	-16.619999	1567953988080	none
28.32	0.42	-17.82	1567953988194	none
27.84	0.59999996	-16.68	1567953988311	none
27.66	-0.29999998	-16.44	1567953988424	none
27.539999	-0.06	-16.08	1567953988540	none
27.72	0.0	-16.08	1567953988656	none
27.96	0.06	-16.08	1567953988768	none
28.5	0.35999998	-16.38	1567953988883	none
28.56	0.17999999	-16.199999	1567953989001	none
27.84	-0.24	-17.279999	1567953989115	none
28.439999	0.48	-17.46	1567953989235	none
28.56	0.35999998	-17.279999	1567953989351	none
28.439999	0.59999996	-17.52	1567953989465	none
29.519999	0.24	-16.38	1567953989581	none
29.039999	-0.06	-17.1	1567953989697	none
28.619999	0.42	-16.38	1567953989811	none
29.22	-0.24	-16.08	1567953989927	none
29.039999	-0.17999999	-16.619999	1567953990048	none
29.039999	0.0	-16.68	1567953990162	none
29.46	-0.35999998	-16.8	1567953990279	none
28.92	-0.17999999	-16.02	1567953990395	none
27.72	0.24	-16.68	1567953990511	none
27.359999	-0.12	-15.719999	1567953990625	none
27.24	-0.17999999	-15.719999	1567953990738	none
27.359999	0.29999998	-16.619999	1567953990855	none
27.06	-0.24	-16.68	1567953990971	none
27.9	-0.65999997	-16.8	1567953991085	none
27.72	-0.48	-16.56	1567953991201	none
27.0	0.35999998	-17.4	1567953991319	none
27.84	1.38	-19.199999	1567953991435	none
29.46	2.7	-20.76	1567953991551	none
31.439999	5.22	-22.859999	1567953991665	none
30.42	2.82	-22.68	1567953991778	none
30.779999	2.46	-22.859999	1567953991892	none
31.26	1.38	-23.58	1567953992005	none
31.38	2.8799999	-23.46	1567953992122	none
30.84	2.9399998	-24.119999	1567953992237	none
30.539999	3.1799998	-25.199999	1567953992352	none
