accX	accY	accZ	time	state
2.1141446	-0.08619389	9.725544	1567953920658	none
2.281744	0.20351335	9.514848	1567953920775	none
2.6025767	-0.0047885496	9.538791	1567953920890	none
2.1572416	0.19633053	10.134965	1567953921008	none
2.944958	0.11971374	10.858036	1567953921128	none
2.4349775	-0.08858817	11.7750435	1567953921242	none
2.4948344	0.11492519	10.530021	1567953921358	none
2.205127	0.07422252	10.565935	1567953921475	none
2.2458298	0.028731298	9.565128	1567953921590	none
1.5706443	0.14365649	9.771035	1567953921706	none
2.423006	0.023942748	9.4142885	1567953921821	none
1.9585168	0.22745611	9.751882	1567953921934	none
2.17879	0.011971374	10.245102	1567953922049	none
2.1069617	-0.19154198	10.728745	1567953922166	none
2.0973847	0.083799616	10.666494	1567953922282	none
1.3168511	0.0023942748	9.754275	1567953922397	none
1.6400782	0.28970724	9.727939	1567953922511	none
2.0447106	0.016759925	10.146936	1567953922625	none
1.525153	0.22266756	9.615408	1567953922742	none
1.5874043	0.15802214	9.660899	1567953922856	none
1.5371244	0.15562786	10.522838	1567953922972	none
1.7693691	0.08619389	10.932259	1567953923093	none
0.98404694	-0.11971374	10.055954	1567953923206	none
1.2522057	0.21787901	9.457385	1567953923320	none
1.6161355	0.20351335	9.811738	1567953923436	none
0.7996878	0.2944958	9.634562	1567953923550	none
1.3671309	0.31843856	9.816526	1567953923665	none
1.0941836	0.23463893	10.510866	1567953923780	none
1.2091088	0.38547826	11.013664	1567953923895	none
1.3479767	-0.1987248	10.858036	1567953924007	none
1.3168511	0.15562786	10.427067	1567953924125	none
1.185166	0.0670397	9.98652	1567953924231	none
1.0965779	0.24900457	10.211582	1567953924339	none
1.6281068	0.105348095	10.2091875	1567953924452	none
1.0582695	0.32801566	10.151725	1567953924560	none
1.1684061	0.045491222	10.0439825	1567953924670	none
0.90982443	0.18675344	8.9498	1567953924785	none
0.7015225	0.33519846	8.420665	1567953924900	none
1.0343267	0.3519584	8.566715	1567953925016	none
1.462902	0.14126222	9.203592	1567953925133	none
0.5243462	0.3040729	9.316123	1567953925248	none
1.6233183	0.14605077	9.921875	1567953925363	none
0.79250497	0.18914771	10.079897	1567953925478	none
1.3192455	-0.07901107	9.833286	1567953925596	none
1.0008069	0.31365	9.352037	1567953925711	none
1.2737542	0.4285752	8.904308	1567953925827	none
0.93616146	0.09337672	7.922655	1567953925949	none
1.2043202	0.57462597	8.8324795	1567953926065	none
1.3982565	0.12210801	9.086273	1567953926181	none
1.2402344	0.090982445	10.40073	1567953926296	none
0.9960183	0.031125572	9.96976	1567953926412	none
1.2138973	0.19154198	9.474146	1567953926528	none
1.0391153	0.052674048	8.523619	1567953926645	none
1.010384	0.30646718	7.7766047	1567953926758	none
1.1731946	0.40463245	7.553937	1567953926874	none
0.9888355	0.4189981	8.7534685	1567953926991	none
1.4820561	0.26097596	9.155706	1567953927107	none
1.2138973	-0.0047885496	9.931452	1567953927220	none
1.2498114	0.15802214	9.12937	1567953927336	none
1.2426286	0.15083931	9.632168	1567953927451	none
1.010384	0.12689656	9.399923	1567953927558	none
1.4006507	0.2561874	9.397529	1567953927666	none
0.8379962	-0.028731298	10.901134	1567953927769	none
1.2354459	0.15083931	10.513261	1567953927873	none
1.0462981	0.03351985	10.470163	1567953927978	none
0.9074302	0.23224466	9.953	1567953928083	none
0.7781393	-0.07422252	9.804555	1567953928187	none
0.90503585	0.35914123	10.158908	1567953928293	none
0.9577099	0.028731298	10.012857	1567953928398	none
0.8739103	0.105348095	9.809344	1567953928508	none
1.201926	0.0	9.380769	1567953928614	none
1.1205206	0.45491222	11.248303	1567953928718	none
1.403045	-0.021548472	11.025636	1567953928822	none
1.0606637	0.083799616	10.292988	1567953928926	none
0.91461295	0.19633053	9.830893	1567953929033	none
1.1300977	0.3304099	9.395134	1567953929139	none
0.6392714	0.076616794	10.35045	1567953929246	none
1.1348863	-0.07422252	10.364816	1567953929360	none
0.8044763	0.117319465	8.810931	1567953929474	none
1.0846065	0.21069619	7.8795586	1567953929589	none
0.77574503	0.15562786	8.370385	1567953929705	none
0.9768641	-0.06943397	8.976136	1567953929820	none
0.93616146	0.04070267	9.481328	1567953929934	none
0.76616794	-0.17717634	10.439038	1567953930051	none
0.8547561	-0.15562786	10.017646	1567953930165	none
0.5985687	-0.14844504	9.98652	1567953930283	none
0.9888355	-0.11492519	9.450203	1567953930398	none
0.69912827	-0.21069619	9.124581	1567953930512	none
1.6305012	-0.062251143	10.64734	1567953930628	none
0.84278476	-0.18675344	9.917087	1567953930741	none
0.93616146	-0.09337672	9.634562	1567953930856	none
0.9505271	-0.15323359	9.842864	1567953930970	none
0.69673395	-0.098165266	9.534002	1567953931090	none
0.90982443	0.026337024	9.107821	1567953931207	none
1.132492	-0.51955765	7.5922456	1567953931321	none
0.84278476	-0.076616794	10.075109	1567953931437	none
1.2426286	-0.2849187	8.830086	1567953931555	none
1.6161355	-0.18435916	8.913885	1567953931672	none
1.2689656	-0.24421602	9.335278	1567953931787	none
1.838803	-0.56744313	9.354432	1567953931903	none
1.812466	-0.2777359	11.186052	1567953932022	none
2.3942747	-0.1340794	9.701602	1567953932137	none
1.4485363	-0.86912173	9.864412	1567953932254	none
1.8052832	-0.28731298	9.574705	1567953932372	none
1.525153	-0.6057515	9.603436	1567953932487	none
2.0925963	-0.55307746	11.300977	1567953932605	none
2.0064023	-0.5865973	10.553964	1567953932721	none
1.7957062	-0.12929083	10.099051	1567953932834	none
1.8244374	-0.25379312	9.816526	1567953932949	none
1.2641771	-1.0151725	9.933846	1567953933063	none
2.0925963	-0.55786604	9.58907	1567953933173	none
1.1133378	-0.4860378	10.225947	1567953933291	none
1.4293821	-0.44533512	9.5794935	1567953933405	none
1.4964218	0.019154198	9.696813	1567953933524	none
1.733455	0.12210801	11.2914	1567953933642	none
1.5634614	-0.6296943	9.692024	1567953933758	none
1.2713599	-0.45970076	9.421472	1567953933871	none
0.66321415	-0.9864412	11.8301115	1567953933984	none
1.6185298	-0.6105401	9.131764	1567953934091	none
1.6879637	-0.5602603	9.955395	1567953934196	ARRIVING
1.8435916	-0.8475733	10.427067	1567953934304	none
1.6328955	-0.6464542	9.44302	1567953934407	none
1.4150164	-0.40223816	9.148524	1567953934510	none
1.9633054	-0.102953814	10.015251	1567953934615	none
1.8411974	-0.409421	10.92747	1567953934722	none
1.6568382	-0.50758624	10.520444	1567953934838	none
1.7478206	-0.4166038	9.701602	1567953934952	none
1.4126221	-0.11253092	9.730332	1567953935067	none
0.87151605	-1.403045	10.364816	1567953935182	none
1.0127783	-0.5818088	9.613013	1567953935297	none
1.4844503	-0.6368771	9.778218	1567953935413	none
1.0822122	-0.6440599	10.221159	1567953935528	none
1.0439038	0.014365649	10.05356	1567953935643	none
0.88109314	-0.13168511	9.811738	1567953935762	none
0.9624985	0.23224466	10.688043	1567953935868	none
1.7502149	-0.2849187	10.486923	1567953935984	none
1.2761484	-0.20111908	9.730332	1567953936098	none
1.5586729	-0.028731298	9.881172	1567953936214	none
1.5012103	-0.06943397	9.828498	1567953936331	none
1.5778271	-0.12450229	9.47654	1567953936446	none
1.4102279	-0.08140534	9.519637	1567953936562	none
1.5275474	-0.24421602	9.783007	1567953936679	none
1.6664152	-0.26337022	10.2642565	1567953936793	none
1.733455	-0.55307746	10.750294	1567953936908	none
1.4940275	-0.70870537	11.277035	1567953937025	none
1.4054393	-0.43336374	10.26665	1567953937138	none
1.201926	-0.5554718	9.794978	1567953937254	none
1.3455825	-0.49800915	10.082292	1567953937368	none
1.403045	-0.57223165	10.211582	1567953937482	none
1.4796618	-0.5411061	10.022434	1567953937598	none
1.2522057	-0.53871185	9.718362	1567953937713	none
1.1444633	-0.52913475	9.469357	1567953937827	none
1.1899546	-0.5961744	9.560339	1567953937942	none
1.3814965	-0.5147691	9.929058	1567953938056	none
1.0965779	-0.71588814	10.40073	1567953938172	none
1.5371244	-0.30886146	10.199611	1567953938288	none
1.2426286	-0.679974	10.43425	1567953938401	none
1.2665714	-0.3328042	10.032011	1567953938508	none
1.0199611	-0.6201172	9.799767	1567953938625	none
1.1540405	-0.6105401	9.672871	1567953938744	none
1.1516461	-0.5698374	9.632168	1567953938860	none
1.0917894	-0.45012367	9.529214	1567953938975	none
1.089395	-0.4956149	9.890749	1567953939089	none
1.3527653	-0.45730647	10.156514	1567953939204	none
1.4078336	-0.4644893	10.149331	1567953939321	none
1.2067145	-0.49082634	9.62259	1567953939435	none
0.9313729	-0.4764607	9.450203	1567953939551	none
1.4581133	-0.39266106	10.3193245	1567953939666	none
1.0965779	-0.38787252	10.362421	1567953939784	none
1.4796618	-0.33519846	9.98652	1567953939898	none
1.2881198	-0.409421	10.149331	1567953940014	none
1.3360053	-0.48843205	10.206794	1567953940131	none
1.2426286	-0.29689008	10.28341	1567953940245	none
1.3910737	-0.25139886	10.07032	1567953940371	none
1.1205206	-0.23942748	10.312141	1567953940486	none
1.4389591	-0.44772938	9.991309	1567953940603	none
0.9888355	-0.36632404	9.692024	1567953940719	none
1.3647367	-0.5243462	9.608225	1567953940824	none
1.0726352	-0.16759923	8.897125	1567953940928	none
1.3168511	-0.15323359	10.326508	1567953941033	none
1.2330515	-0.22506183	11.123801	1567953941136	none
1.0654523	-0.51955765	10.089474	1567953941240	none
0.85954463	-0.32801566	9.349643	1567953941344	none
1.0439038	-0.35435268	9.5483675	1567953941449	none
0.8834874	-0.19633053	9.720756	1567953941553	none
1.0295382	-0.2944958	9.785401	1567953941658	none
1.0702409	-0.409421	10.202005	1567953941763	none
1.6927522	-0.3328042	9.857229	1567953941868	none
1.3120626	-0.46209505	9.495694	1567953941973	none
1.1492519	-0.14126222	9.742304	1567953942079	none
1.4916332	-0.32562137	10.242707	1567953942185	none
1.1133378	-0.2944958	9.792584	1567953942299	none
0.7709565	-0.30646718	9.402317	1567953942415	none
1.0223553	-0.2849187	9.304152	1567953942535	none
1.4700848	-0.1340794	10.122993	1567953942650	none
1.2330515	-0.3328042	10.338479	1567953942771	none
0.87151605	-0.2083019	10.302565	1567953942883	none
1.1708003	-0.49082634	10.146936	1567953942995	none
1.3144568	-0.30886146	9.663293	1567953943109	none
0.91700727	-0.24182175	10.099051	1567953943218	none
1.3000913	-0.16041641	9.962578	1567953943334	none
0.7110996	-0.29689008	9.876384	1567953943452	none
1.0510867	-0.26097596	9.914692	1567953943567	none
0.9337672	-0.23942748	9.869201	1567953943682	none
0.5650489	-0.16281068	9.751882	1567953943795	none
0.9122187	-0.07901107	9.466963	1567953943912	none
0.60335726	-0.37829542	9.553157	1567953944025	none
0.7015225	0.023942748	9.395134	1567953944142	none
1.3886794	0.04070267	9.75667	1567953944256	none
1.23784	-0.0047885496	9.787795	1567953944372	none
1.5826156	0.20111908	9.80695	1567953944486	none
0.44294083	0.028731298	9.138947	1567953944602	none
1.6281068	-0.062251143	11.181263	1567953944720	none
-0.2944958	-0.011971374	9.771035	1567953944837	none
1.4102279	-0.11492519	9.73991	1567953944953	none
0.3974496	-0.023942748	10.800573	1567953945067	none
0.9026416	0.7901107	9.871595	1567953945187	none
1.2306572	0.27294734	10.448615	1567953945302	none
0.91461295	0.34716985	10.295382	1567953945422	none
0.72785956	0.038308397	10.118205	1567953945530	none
0.98404694	0.12929083	8.844451	1567953945645	none
0.39505535	-0.0047885496	9.052753	1567953945761	none
1.5467016	0.38068968	9.323306	1567953945877	none
0.17957062	0.29928434	11.0352125	1567953945996	none
1.0702409	0.3974496	10.281016	1567953946112	none
0.6081458	0.45970076	9.993703	1567953946228	none
0.9217958	0.36632404	9.8237095	1567953946345	none
0.29928434	0.16520496	9.569917	1567953946463	none
1.0822122	0.42139238	9.57231	1567953946582	none
0.7039168	0.13168511	10.362421	1567953946702	none
0.7039168	0.51955765	9.57231	1567953946816	none
0.047885496	0.16281068	9.57231	1567953946931	none
1.0079896	0.41420954	9.043176	1567953947046	none
0.6847626	0.30886146	8.858817	1567953947162	none
0.22506183	0.37590113	10.439038	1567953947279	none
0.9481328	-0.18196489	10.771842	1567953947396	none
0.4644893	0.56744313	10.122993	1567953947509	none
0.92658436	0.05027977	10.175668	1567953947622	none
0.5027977	0.3304099	9.361614	1567953947735	none
0.42618093	0.26097596	9.282603	1567953947851	none
0.7709565	0.17238778	9.646533	1567953947969	none
0.3998439	0.2561874	9.737515	1567953948089	none
0.3519584	0.31843856	9.77343	1567953948204	none
0.26097596	0.29928434	10.168485	1567953948321	none
0.5147691	0.14365649	9.873989	1567953948437	none
0.5698374	-0.047885496	10.273833	1567953948551	none
1.0391153	0.53392327	10.776631	1567953948667	none
0.65124273	0.38068968	10.805362	1567953948780	none
0.27055305	0.45970076	9.802161	1567953948895	none
0.95531565	0.2466103	9.335278	1567953949011	none
-0.071828246	0.17238778	9.744699	1567953949131	none
0.531529	0.17717634	10.302565	1567953949248	none
0.6296943	-0.03351985	10.501289	1567953949364	none
0.25139886	0.0071828244	9.893144	1567953949481	none
0.4932206	0.17478207	10.022434	1567953949595	none
0.38068968	0.16041641	9.754275	1567953949701	none
0.33759275	0.19393626	10.360027	1567953949805	none
0.6488485	0.16520496	9.692024	1567953949909	none
0.31604427	0.23463893	10.132571	1567953950013	none
0.38068968	0.038308397	9.349643	1567953950118	none
0.16281068	0.05506832	9.337671	1567953950222	none
0.3328042	0.07422252	9.909904	1567953950325	none
0.44772938	0.05027977	10.051166	1567953950429	none
0.3328042	0.043096945	10.077502	1567953950534	none
0.6057515	-0.011971374	9.792584	1567953950638	none
0.4644893	0.10055954	9.469357	1567953950743	none
0.7350424	0.12450229	9.471751	1567953950848	none
0.48843205	0.031125572	9.57231	1567953950952	none
0.6656084	0.10055954	9.1628895	1567953951057	none
0.26337022	0.04070267	9.457385	1567953951164	none
0.96489275	0.07901107	9.340066	1567953951269	none
0.4764607	0.04070267	9.725544	1567953951384	none
0.9792584	0.15083931	9.742304	1567953951499	none
0.46927786	-0.12450229	10.048771	1567953951614	none
0.72785956	0.07901107	9.826104	1567953951731	none
0.5147691	0.0023942748	10.190034	1567953951847	none
0.76616794	0.06464542	10.05356	1567953951961	none
0.65363705	0.03351985	9.912297	1567953952076	none
0.5602603	0.07422252	9.8548355	1567953952194	none
0.8044763	-0.0047885496	9.7135725	1567953952311	none
0.6943397	0.0	9.708784	1567953952425	none
0.8332076	0.08140534	9.984126	1567953952533	none
0.6464542	-0.05027977	9.938635	1567953952649	none
0.7110996	0.06943397	9.799767	1567953952764	none
0.54828894	0.03351985	9.979338	1567953952881	none
0.6057515	0.090982445	9.7135725	1567953952994	none
0.6344828	0.019154198	9.826104	1567953953109	none
0.6344828	-0.045491222	10.146936	1567953953225	none
0.6488485	0.11492519	10.05356	1567953953338	none
0.6608198	0.083799616	9.8548355	1567953953453	none
0.66321415	0.047885496	9.917087	1567953953567	none
0.70870537	0.028731298	9.948212	1567953953684	none
0.74222517	0.083799616	9.873989	1567953953802	none
0.71588814	0.023942748	9.888355	1567953953919	none
0.75659084	0.14365649	10.075109	1567953954033	none
0.600963	0.045491222	10.010463	1567953954146	none
0.66800267	0.12689656	10.122993	1567953954260	none
0.66321415	0.0670397	9.914692	1567953954374	none
0.74701375	0.14844504	9.682447	1567953954489	none
0.7685622	0.0023942748	9.680053	1567953954604	none
0.5961744	0.18196489	9.864412	1567953954719	none
0.9241901	-0.0071828244	10.055954	1567953954835	none
0.7637737	0.057462595	9.948212	1567953954951	none
0.71588814	0.0670397	9.96976	1567953955065	none
0.6249057	0.011971374	9.70639	1567953955180	none
0.8379962	0.117319465	9.857229	1567953955298	none
0.6608198	-0.045491222	9.543579	1567953955414	none
0.7589851	0.031125572	9.608225	1567953955531	none
0.88588166	-0.016759925	10.0200405	1567953955646	none
0.61293435	0.026337024	9.692024	1567953955764	none
0.85954463	-0.05506832	9.90272	1567953955882	none
0.74222517	-0.15802214	9.830893	1567953955996	none
0.6105401	-0.009577099	9.545974	1567953956110	none
0.6249057	-0.05506832	9.847652	1567953956226	none
0.6440599	-0.08858817	9.895537	1567953956344	none
0.6368771	-0.07901107	9.941029	1567953956461	none
0.7326481	-0.043096945	10.022434	1567953956581	none
0.7302538	-0.07422252	9.941029	1567953956695	none
0.6943397	-0.05506832	9.842864	1567953956809	none
0.7446195	-0.07901107	10.072714	1567953956925	none
0.6608198	-0.071828246	10.015251	1567953957037	none
0.69912827	-0.06943397	9.814133	1567953957155	none
0.6943397	-0.03351985	9.859624	1567953957273	none
0.61293435	-0.0071828244	10.034406	1567953957390	none
0.65363705	-0.07901107	9.941029	1567953957505	none
0.69194543	-0.04070267	9.907509	1567953957620	none
0.7541966	-0.05985687	9.7135725	1567953957735	none
0.723071	-0.062251143	9.780613	1567953957850	none
0.74222517	-0.05985687	9.780613	1567953957967	none
0.65842557	-0.0047885496	9.73991	1567953958082	none
0.6847626	-0.016759925	9.75667	1567953958198	none
0.7350424	-0.09577099	9.881172	1567953958310	none
0.58420306	0.011971374	9.732727	1567953958423	none
0.7134939	-0.03351985	9.996098	1567953958538	none
0.7733508	0.026337024	10.206794	1567953958653	none
0.8092649	-0.019154198	10.623397	1567953958766	none
0.6656084	-0.038308397	10.259467	1567953958880	none
0.7589851	0.03351985	10.000886	1567953958993	none
0.7039168	0.038308397	9.869201	1567953959106	none
0.69673395	-0.016759925	9.938635	1567953959227	none
0.65363705	-0.06464542	9.957788	1567953959341	none
0.5818088	0.08619389	9.91948	1567953959457	none
0.7398309	-0.0023942748	9.794978	1567953959571	none
0.6440599	0.062251143	9.768641	1567953959689	none
0.69673395	-0.019154198	9.897932	1567953959804	none
0.6057515	0.026337024	9.943423	1567953959921	none
0.65363705	0.06943397	9.73991	1567953960036	none
0.6560313	0.062251143	9.811738	1567953960145	none
0.71588814	0.05027977	9.747093	1567953960253	none
0.68715686	0.035914123	9.8548355	1567953960368	none
0.7685622	0.028731298	9.885961	1567953960481	none
0.69673395	0.052674048	9.797373	1567953960598	none
0.7326481	0.076616794	9.648928	1567953960715	none
0.69673395	0.0670397	9.6896305	1567953960829	none
0.6608198	0.021548472	9.869201	1567953960943	none
0.600963	0.026337024	9.883567	1567953961059	none
0.66800267	0.021548472	9.821315	1567953961173	none
0.6943397	0.083799616	9.869201	1567953961288	none
0.6488485	0.014365649	9.866806	1567953961401	none
0.5889916	0.0071828244	9.847652	1567953961515	none
0.6560313	0.06464542	9.718362	1567953961630	none
0.6440599	0.05027977	9.632168	1567953961744	none
0.63208854	0.035914123	9.567522	1567953961860	none
0.6057515	0.035914123	9.780613	1567953961974	none
0.55786604	0.021548472	9.933846	1567953962090	none
0.6656084	-0.0071828244	9.909904	1567953962206	none
0.71588814	0.076616794	9.950606	1567953962322	none
0.7781393	0.009577099	9.744699	1567953962439	none
0.6751855	0.057462595	9.871595	1567953962557	none
0.6847626	-0.05027977	9.797373	1567953962675	none
0.67279124	0.011971374	9.778218	1567953962780	none
0.6201172	0.083799616	9.974549	1567953962885	none
0.6273	0.062251143	9.98652	1567953962989	none
0.5458947	0.05985687	10.00328	1567953963093	none
0.6847626	0.11013664	9.953	1567953963197	none
0.66321415	0.0670397	9.91948	1567953963302	none
0.6656084	0.083799616	9.91948	1567953963406	none
0.7685622	-0.25858167	10.048771	1567953963510	none
0.80687064	-0.18675344	10.055954	1567953963615	none
0.818842	-0.035914123	9.862018	1567953963720	none
0.888276	0.08140534	9.680053	1567953963824	none
0.6895511	0.35914123	9.794978	1567953963928	none
0.7733508	0.17478207	9.993703	1567953964032	none
0.69912827	0.071828246	10.008069	1567953964147	none
0.6751855	0.071828246	9.890749	1567953964262	none
0.68715686	0.18196489	9.862018	1567953964376	none
0.73743665	0.1340794	9.794978	1567953964494	none
0.72785956	0.05506832	9.747093	1567953964609	none
0.75659084	0.09577099	9.725544	1567953964722	none
0.7302538	0.22745611	9.842864	1567953964839	none
0.7829279	0.31604427	9.883567	1567953964954	none
0.6273	0.098165266	10.252285	1567953965070	none
0.8044763	-0.5698374	9.744699	1567953965188	none
0.8930645	0.31125572	9.708784	1567953965304	none
0.65363705	-0.11971374	9.876384	1567953965420	none
0.600963	0.28731298	9.888355	1567953965538	none
0.67757976	-0.098165266	9.979338	1567953965652	none
0.409421	0.014365649	9.888355	1567953965767	none
0.70631105	-0.23942748	9.490906	1567953965887	none
0.38787252	-0.045491222	10.096657	1567953965996	none
0.88109314	0.20590763	9.615408	1567953966110	none
1.0391153	0.057462595	10.3743925	1567953966225	none
0.82123625	1.1564348	9.495694	1567953966341	none
0.8571504	0.7350424	9.694419	1567953966457	none
0.73743665	0.89545876	10.079897	1567953966573	none
0.6368771	0.21548474	10.039194	1567953966682	none
0.5363176	0.011971374	9.857229	1567953966797	none
0.6608198	0.44294083	9.651321	1567953966912	none
0.6488485	0.4189981	9.785401	1567953967027	none
0.77574503	0.49082634	9.859624	1567953967142	none
0.7446195	0.4764607	9.6896305	1567953967262	none
0.7901107	0.54350036	9.699207	1567953967376	none
0.84039044	0.5865973	9.941029	1567953967493	none
0.7972935	0.5985687	9.8237095	1567953967610	none
0.9074302	0.6751855	9.75667	1567953967728	none
0.81644773	0.6608198	9.816526	1567953967842	none
0.82123625	0.5913859	9.797373	1567953967959	none
0.83081335	0.6296943	9.799767	1567953968077	none
0.87151605	0.68715686	9.866806	1567953968193	none
0.8379962	0.6273	9.818921	1567953968309	none
0.85236186	0.6464542	9.816526	1567953968423	none
0.8547561	0.6368771	9.783007	1567953968538	none
0.86193895	0.65842557	9.816526	1567953968652	none
0.88109314	0.68236834	9.768641	1567953968768	none
0.86912173	0.6703969	9.80695	1567953968881	none
0.85236186	0.6751855	9.809344	1567953968996	none
0.8547561	0.6440599	9.701602	1567953969110	none
0.888276	0.6560313	9.80695	1567953969223	none
0.8571504	0.6392714	9.766247	1567953969339	none
0.84278476	0.62251145	9.787795	1567953969456	none
0.845179	0.65124273	9.828498	1567953969570	none
0.8379962	0.6440599	9.842864	1567953969689	none
0.8978531	0.68715686	9.7135725	1567953969806	none
0.8475733	0.6153286	9.735122	1567953969921	none
0.88588166	0.6368771	9.794978	1567953970035	none
0.85236186	0.65363705	9.75667	1567953970150	none
0.84996754	0.67757976	9.871595	1567953970265	none
0.8978531	0.6177229	9.775824	1567953970379	none
0.9026416	0.69194543	9.79019	1567953970494	none
0.8379962	0.6751855	9.797373	1567953970610	none
0.93616146	0.6560313	9.794978	1567953970724	none
0.8643332	0.6751855	9.835681	1567953970839	none
0.9074302	0.7039168	9.747093	1567953970955	none
0.8930645	0.6608198	9.797373	1567953971072	none
0.9122187	0.6895511	9.797373	1567953971188	none
0.9217958	0.7110996	9.80695	1567953971303	none
0.9074302	0.6943397	9.73991	1567953971418	none
0.87151605	0.6751855	9.888355	1567953971535	none
0.89545876	0.70631105	9.780613	1567953971651	none
0.88588166	0.69673395	9.797373	1567953971766	none
0.8834874	0.6560313	9.814133	1567953971883	none
0.86912173	0.69673395	9.715967	1567953971999	none
0.90024734	0.6656084	9.847652	1567953972114	none
0.8284191	0.69673395	9.859624	1567953972231	none
0.90024734	0.6656084	9.830893	1567953972345	none
0.9624985	0.72546524	9.763853	1567953972462	none
0.8786988	0.7015225	9.842864	1567953972576	none
0.8834874	0.69194543	9.725544	1567953972691	none
0.7541966	0.53392327	9.835681	1567953972804	none
0.8236305	0.6392714	9.703996	1567953972921	none
0.74701375	0.6249057	9.888355	1567953973038	none
0.82123625	0.6656084	9.818921	1567953973155	none
0.79250497	0.55786604	9.804555	1567953973270	none
0.8236305	0.6344828	9.778218	1567953973387	none
0.85954463	0.6440599	9.787795	1567953973502	none
0.86912173	0.70870537	9.771035	1567953973619	none
0.8332076	0.6392714	9.814133	1567953973734	none
0.82123625	0.6608198	9.857229	1567953973851	none
0.8786988	0.6895511	9.828498	1567953973966	none
0.8786988	0.6703969	9.905115	1567953974078	none
0.8140534	0.6392714	9.802161	1567953974193	none
0.7877164	0.65363705	9.80695	1567953974308	none
0.81644773	0.6488485	9.809344	1567953974425	none
0.85954463	0.6440599	9.816526	1567953974543	none
0.85236186	0.69194543	9.845258	1567953974658	none
0.84039044	0.7110996	9.809344	1567953974774	none
0.8092649	0.6273	9.850046	1567953974891	none
0.8356019	0.63208854	9.692024	1567953975007	none
0.8547561	0.6488485	9.80695	1567953975122	none
0.82602483	0.6703969	9.730332	1567953975237	none
0.8284191	0.6440599	9.811738	1567953975352	none
0.76616794	0.6656084	9.850046	1567953975469	none
0.7948992	0.62251145	9.787795	1567953975583	none
0.81165916	0.69912827	9.785401	1567953975701	none
0.8356019	0.6656084	9.79019	1567953975817	none
0.79250497	0.65124273	9.80695	1567953975935	none
0.7350424	0.67757976	9.883567	1567953976050	none
0.888276	0.7446195	9.840469	1567953976164	none
1.036721	0.7541966	9.8787775	1567953976280	none
1.0798179	0.679974	9.134158	1567953976397	none
0.85954463	0.7110996	9.814133	1567953976505	none
0.7733508	0.66800267	9.921875	1567953976608	none
0.8044763	0.68715686	9.90272	1567953976713	none
0.76616794	0.7326481	9.828498	1567953976818	none
0.7685622	0.66800267	9.873989	1567953976923	none
0.7398309	0.6895511	9.895537	1567953977026	none
0.9720756	0.7206767	9.701602	1567953977131	none
0.83081335	0.6703969	9.814133	1567953977237	none
0.87151605	0.67279124	9.842864	1567953977342	none
0.8140534	0.68715686	9.814133	1567953977450	none
0.8356019	0.7039168	9.8237095	1567953977561	none
0.82602483	0.6608198	9.838076	1567953977675	none
0.85236186	0.6847626	9.804555	1567953977790	none
0.8332076	0.749408	9.802161	1567953977902	none
0.845179	0.73743665	9.744699	1567953978016	none
0.77574503	0.6847626	9.871595	1567953978123	none
0.818842	0.7541966	9.847652	1567953978234	none
0.8332076	0.72546524	9.797373	1567953978352	none
0.82602483	0.7398309	9.850046	1567953978468	none
0.91700727	0.7206767	9.799767	1567953978584	none
0.7996878	0.7134939	9.847652	1567953978700	none
0.8475733	0.75180227	9.742304	1567953978815	none
0.8739103	0.7326481	9.737515	1567953978933	none
0.86193895	0.7853221	9.835681	1567953979049	none
0.82123625	0.75659084	9.775824	1567953979163	none
0.8667275	0.76137936	9.797373	1567953979276	none
0.8475733	0.7685622	9.802161	1567953979395	none
0.8332076	0.7733508	9.718362	1567953979512	none
0.80687064	0.6464542	9.680053	1567953979629	none
0.9385557	0.7398309	9.871595	1567953979745	none
0.96489275	0.69912827	9.883567	1567953979861	none
1.611347	0.50998056	9.009656	1567953979978	none
1.8100717	1.0750294	9.596253	1567953980092	none
1.1803775	0.5650489	10.1541195	1567953980204	none
1.3910737	0.6703969	9.727939	1567953980323	none
1.1157321	0.66800267	9.838076	1567953980438	none
1.4868447	0.43096948	9.663293	1567953980553	none
1.1875603	0.69194543	9.866806	1567953980668	none
1.4054393	0.6895511	9.682447	1567953980784	none
1.3527653	0.61293435	9.809344	1567953980901	none
1.3623424	0.6464542	9.799767	1567953981016	none
1.333611	0.69673395	9.826104	1567953981132	none
1.4389591	0.69912827	9.763853	1567953981248	none
1.3838909	0.6943397	9.828498	1567953981365	none
1.3958622	0.7039168	9.73991	1567953981481	none
1.3910737	0.67757976	9.751882	1567953981596	none
1.3838909	0.7829279	9.663293	1567953981714	none
1.4102279	0.7134939	9.644139	1567953981830	none
1.3072741	0.6488485	9.794978	1567953981946	none
1.3743137	0.65363705	9.699207	1567953982062	none
1.3000913	0.7350424	9.80695	1567953982177	none
1.489239	0.9217958	9.711179	1567953982295	none
1.4006507	0.43815228	9.845258	1567953982410	none
1.1660118	0.89067024	9.629773	1567953982525	none
1.2809371	0.90024734	9.694419	1567953982641	none
1.0343267	0.73743665	9.6585045	1567953982755	none
0.94573855	0.51716334	9.469357	1567953982872	none
1.0271438	0.6344828	9.6896305	1567953982990	none
1.0486923	0.71588814	9.818921	1567953983104	none
1.0032011	1.0702409	9.962578	1567953983222	none
-0.4740664	1.4269878	10.228342	1567953983338	none
